Data,IDENT,SLAT,SLONG,AGE,IntM,Nint,F,DF,VDM,Comments,AUTHORS,YEAR,JOURNAL,VOL,PAGES,NOTE,MagIC,Ref
8462,Iv,69.47,88.72,254.5,T+,8,11,1.1,2.6,"Groupaverage,sameflowsasPINTData8453-8454","ShcherbakovaV.V.,ShcherbakovV.P.,VodovosovV.V.,SychevaN.K.",2005,"Izv.,Phys.SolidEarth(Eng.Trans.)",41,931-944,Samplesfromthesamegroupsas633,,634
8465,BolshayaNirunda,62,95,254.5,T+,6,13,3.2,1.8,&nbsp;,"ShcherbakovaV.V.,ShcherbakovV.P.,VodovosovV.V.,SychevaN.K.",2005,"Izv.,Phys.SolidEarth(Eng.Trans.)",41,931-944,Samplesfromthesamegroupsas633,,634
1865,GZ02,26.5,105.7,259,T+,6,21.8,4.5,4.2,&nbsp;,"Thomas,D.N.,Rolph,T.C.,Shaw,J.,GonzalezdeSherwood,S.,Zhuang,Z.",1998,Geophys.J.Int.,134,856-866,&nbsp;,,137
1866,GZ03,26.5,105.7,259,T+,5,22.8,3.7,4.6,VDMorig=3.4,"Thomas,D.N.,Rolph,T.C.,Shaw,J.,GonzalezdeSherwood,S.,Zhuang,Z.",1998,Geophys.J.Int.,134,856-866,&nbsp;,,137
1867,GZ04,26.5,105.7,259,T+,6,14.2,3.7,3.4,&nbsp;,"Thomas,D.N.,Rolph,T.C.,Shaw,J.,GonzalezdeSherwood,S.,Zhuang,Z.",1998,Geophys.J.Int.,134,856-866,&nbsp;,,137
1868,GZ06,26.5,105.7,259,T+,5,35.3,10.2,9.1,&nbsp;,"Thomas,D.N.,Rolph,T.C.,Shaw,J.,GonzalezdeSherwood,S.,Zhuang,Z.",1998,Geophys.J.Int.,134,856-866,&nbsp;,,137
1869,GZ08,26.5,105.7,259,T+,6,20.3,3.2,4.1,&nbsp;,"Thomas,D.N.,Rolph,T.C.,Shaw,J.,GonzalezdeSherwood,S.,Zhuang,Z.",1998,Geophys.J.Int.,134,856-866,&nbsp;,,137
8601,Bumbo,-34.7,150.9,266,T+,7,64.5,2,9.3,VADM,"Cottrell,R.D.,Tarduno,J.A.,Roberts,C.",2008,Phys.EarthPlanet.Interiors,169,49-58,&nbsp;,,645
8602,Dapto,-34.7,150.9,266,T+,5,58.7,1.2,8.5,VADM,"Cottrell,R.D.,Tarduno,J.A.,Roberts,C.",2008,Phys.EarthPlanet.Interiors,169,49-58,&nbsp;,,645
8463,KazakhstanB,47,80,267.5,T+,18,19,6.8,3.8,Maynotbeasinglecoolingunit,"ShcherbakovaV.V.,ShcherbakovV.P.,VodovosovV.V.,SychevaN.K.",2005,"Izv.,Phys.SolidEarth(Eng.Trans.)",41,931-944,Samplesfromthesamegroupsas633,,634
8464,KazakhstanA,47,80,267.5,T+,32,19.5,7.6,3.8,Maynotbeasinglecoolingunit,"ShcherbakovaV.V.,ShcherbakovV.P.,VodovosovV.V.,SychevaN.K.",2005,"Izv.,Phys.SolidEarth(Eng.Trans.)",41,931-944,Samplesfromthesamegroupsas633,,634
8341,Belfordthermal,55.5,-2,269,T+,13,16.5,8.3,2.1,"Dating:Lissetal.,2004","Garcia,A.,Thomas,N.,Liss,D.,Shaw,J.",2006,Geophys.Res.Lett.,33,doi:10.1029/2006GL026729,&nbsp;,,502
8343,Belfordmicrowave,55.5,-2,269,M+,9,10.3,1.7,1.3,"Dating:Lissetal.,2004","Garcia,A.,Thomas,N.,Liss,D.,Shaw,J.",2006,Geophys.Res.Lett.,33,doi:10.1029/2006GL026729,&nbsp;,,502
216,LowerMarineSeries,-33,148,272,W,&nbsp;,31,22.4,3.2,&nbsp;,"Briden,J.C.",1966,Nature,212,246-247,&nbsp;,,18
430,Hyncice,50.6,16.3,273,T-,8,50,3,12.9,&nbsp;,"Krs,M.",1967,Nature,215,697-699,&nbsp;,,45
1185,NorthCaucasus01l,43,41,276.5,WB,9,36,9,8.5,LeftbankoftheAksautriver,"Solodovnikov,G.M.",1992,"Izv.,EarthPhys.(Eng.Trans.)",28,718-722,&nbsp;,,85
1186,NorthCaucasus01r,43,41,276.5,T-,4,53,6,11.7,RightbankoftheAksautriver,"Solodovnikov,G.M.",1992,"Izv.,EarthPhys.(Eng.Trans.)",28,718-722,&nbsp;,,85
1187,NorthCaucasus02l,43,41,276.5,T-,8,33,5.7,7.9,LeftbankoftheAksautriver,"Solodovnikov,G.M.",1992,"Izv.,EarthPhys.(Eng.Trans.)",28,718-722,&nbsp;,,85
1188,NorthCaucasus02r,43,41,276.5,T-,5,51,4.5,11.7,RightbankoftheAksautriver,"Solodovnikov,G.M.",1992,"Izv.,EarthPhys.(Eng.Trans.)",28,718-722,&nbsp;,,85
1189,NorthCaucasus03l,43,41,276.5,T-,8,32,5.7,8.2,LeftbankoftheAksautriver,"Solodovnikov,G.M.",1992,"Izv.,EarthPhys.(Eng.Trans.)",28,718-722,&nbsp;,,85
1190,NorthCaucasus03r,43,41,276.5,T-,10,50,9.5,11.5,RightbankoftheAksautriver,"Solodovnikov,G.M.",1992,"Izv.,EarthPhys.(Eng.Trans.)",28,718-722,&nbsp;,,85
1191,NorthCaucasus04l,43,41,276.5,WB,6,43,7.3,10.9,LeftbankoftheAksautriver,"Solodovnikov,G.M.",1992,"Izv.,EarthPhys.(Eng.Trans.)",28,718-722,&nbsp;,,85
1192,NorthCaucasus04r,43,41,276.5,T-,8,52,8.5,12.8,RightbankoftheAksautriver,"Solodovnikov,G.M.",1992,"Izv.,EarthPhys.(Eng.Trans.)",28,718-722,&nbsp;,,85
1193,NorthCaucasus05l,43,41,276.5,WB,10,38,9.5,9,LeftbankoftheAksautriver,"Solodovnikov,G.M.",1992,"Izv.,EarthPhys.(Eng.Trans.)",28,718-722,&nbsp;,,85
1194,NorthCaucasus05r,43,41,276.5,T-,16,48,12,11.4,RightbankoftheAksautriver,"Solodovnikov,G.M.",1992,"Izv.,EarthPhys.(Eng.Trans.)",28,718-722,&nbsp;,,85
1195,NorthCaucasus06l,43,41,276.5,T-,8,36,8.5,8,LeftbankoftheAksautriver,"Solodovnikov,G.M.",1992,"Izv.,EarthPhys.(Eng.Trans.)",28,718-722,&nbsp;,,85
1196,NorthCaucasus06r,43,41,276.5,T-,4,48,6,10.3,RightbankoftheAksautriver,"Solodovnikov,G.M.",1992,"Izv.,EarthPhys.(Eng.Trans.)",28,718-722,&nbsp;,,85
1197,NorthCaucasus07l,43,41,276.5,T-,8,36,8.5,8.5,LeftbankoftheAksautriver,"Solodovnikov,G.M.",1992,"Izv.,EarthPhys.(Eng.Trans.)",28,718-722,&nbsp;,,85
1198,NorthCaucasus07r,43,41,276.5,T-,7,41,10.6,8.5,RightbankoftheAksautriver,"Solodovnikov,G.M.",1992,"Izv.,EarthPhys.(Eng.Trans.)",28,718-722,&nbsp;,,85
1199,NorthCaucasus08l,43,41,276.5,T-,8,41,5.7,8.5,LeftbankoftheAksautriver,"Solodovnikov,G.M.",1992,"Izv.,EarthPhys.(Eng.Trans.)",28,718-722,&nbsp;,,85
1200,NorthCaucasus08r,43,41,276.5,T-,16,54,8,12.9,RightbankoftheAksautriver,"Solodovnikov,G.M.",1992,"Izv.,EarthPhys.(Eng.Trans.)",28,718-722,&nbsp;,,85
1201,NorthCaucasus09l,43,41,276.5,T-,6,34,4.9,8.4,LeftbankoftheAksautriver,"Solodovnikov,G.M.",1992,"Izv.,EarthPhys.(Eng.Trans.)",28,718-722,&nbsp;,,85
1202,NorthCaucasus09r,43,41,276.5,T-,13,51,10.8,11.8,RightbankoftheAksautriver,"Solodovnikov,G.M.",1992,"Izv.,EarthPhys.(Eng.Trans.)",28,718-722,&nbsp;,,85
1203,NorthCaucasus10l,43,41,276.5,T-,7,29,5.3,6.2,LeftbankoftheAksautriver,"Solodovnikov,G.M.",1992,"Izv.,EarthPhys.(Eng.Trans.)",28,718-722,&nbsp;,,85
1204,NorthCaucasus10r,43,41,276.5,T-,9,53,9,13,RightbankoftheAksautriver,"Solodovnikov,G.M.",1992,"Izv.,EarthPhys.(Eng.Trans.)",28,718-722,&nbsp;,,85
1205,NorthCaucasus11l,43,41,276.5,WB,9,44,9,9.3,LeftbankoftheAksautriver,"Solodovnikov,G.M.",1992,"Izv.,EarthPhys.(Eng.Trans.)",28,718-722,&nbsp;,,85
1206,NorthCaucasus11r,43,41,276.5,T-,12,53,10.4,13.7,RightbankoftheAksautriver,"Solodovnikov,G.M.",1992,"Izv.,EarthPhys.(Eng.Trans.)",28,718-722,&nbsp;,,85
1207,NorthCaucasus12l,43,41,276.5,WB,2,48,&nbsp;,11.3,LeftbankoftheAksautriver,"Solodovnikov,G.M.",1992,"Izv.,EarthPhys.(Eng.Trans.)",28,718-722,&nbsp;,,85
1208,NorthCaucasus12r,43,41,276.5,T-,18,52,8.5,13.3,RightbankoftheAksautriver,"Solodovnikov,G.M.",1992,"Izv.,EarthPhys.(Eng.Trans.)",28,718-722,&nbsp;,,85
1209,NorthCaucasus13l,43,41,276.5,T-,4,48,4,11.9,LeftbankoftheAksautriver,"Solodovnikov,G.M.",1992,"Izv.,EarthPhys.(Eng.Trans.)",28,718-722,&nbsp;,,85
1210,NorthCaucasus13r,43,41,276.5,T-,13,42,10.8,10.6,RightbankoftheAksautriver,"Solodovnikov,G.M.",1992,"Izv.,EarthPhys.(Eng.Trans.)",28,718-722,&nbsp;,,85
1211,NorthCaucasus14l,43,41,276.5,T-,6,31,4.9,7.8,LeftbankoftheAksautriver,"Solodovnikov,G.M.",1992,"Izv.,EarthPhys.(Eng.Trans.)",28,718-722,&nbsp;,,85
1212,NorthCaucasus14r,43,41,276.5,T-,11,55,13.3,13.6,RightbankoftheAksautriver,"Solodovnikov,G.M.",1992,"Izv.,EarthPhys.(Eng.Trans.)",28,718-722,&nbsp;,,85
1213,NorthCaucasus15l,43,41,276.5,T-,6,47,7.3,11.1,LeftbankoftheAksautriver,"Solodovnikov,G.M.",1992,"Izv.,EarthPhys.(Eng.Trans.)",28,718-722,&nbsp;,,85
1214,NorthCaucasus16l,43,41,276.5,T-,9,41,6,9.6,LeftbankoftheAksautriver,"Solodovnikov,G.M.",1992,"Izv.,EarthPhys.(Eng.Trans.)",28,718-722,&nbsp;,,85
1215,NorthCaucasus17l,43,41,276.5,WB,16,41,8,9.4,LeftbankoftheAksautriver,"Solodovnikov,G.M.",1992,"Izv.,EarthPhys.(Eng.Trans.)",28,718-722,&nbsp;,,85
1216,NorthCaucasus18l,43,41,276.5,T-,15,41,7.7,9.4,LeftbankoftheAksautriver,"Solodovnikov,G.M.",1992,"Izv.,EarthPhys.(Eng.Trans.)",28,718-722,&nbsp;,,85
1217,NorthCaucasus19l,43,41,276.5,T-,9,42,6,10.1,LeftbankoftheAksautriver,"Solodovnikov,G.M.",1992,"Izv.,EarthPhys.(Eng.Trans.)",28,718-722,&nbsp;,,85
1218,NorthCaucasus20l,43,41,276.5,WB,12,50,3.5,12.2,LeftbankoftheAksautriver,"Solodovnikov,G.M.",1992,"Izv.,EarthPhys.(Eng.Trans.)",28,718-722,&nbsp;,,85
1239,NorthCaucasus41l,43,41,276.5,WB,16,47,8,12,LeftbankoftheAksautriver,"Solodovnikov,G.M.",1992,"Izv.,EarthPhys.(Eng.Trans.)",28,718-722,&nbsp;,,85
1219,NorthCaucasus21l,43,41,276.5,T-,13,42,3.6,10.1,LeftbankoftheAksautriver,"Solodovnikov,G.M.",1992,"Izv.,EarthPhys.(Eng.Trans.)",28,718-722,&nbsp;,,85
1220,NorthCaucasus22l,43,41,276.5,T-,10,37,3.2,9.4,LeftbankoftheAksautriver,"Solodovnikov,G.M.",1992,"Izv.,EarthPhys.(Eng.Trans.)",28,718-722,&nbsp;,,85
1221,NorthCaucasus23l,43,41,276.5,T-,10,35,6.3,9,LeftbankoftheAksautriver,"Solodovnikov,G.M.",1992,"Izv.,EarthPhys.(Eng.Trans.)",28,718-722,&nbsp;,,85
1222,NorthCaucasus24l,43,41,276.5,WB,7,49,7.9,12.6,LeftbankoftheAksautriver,"Solodovnikov,G.M.",1992,"Izv.,EarthPhys.(Eng.Trans.)",28,718-722,&nbsp;,,85
1223,NorthCaucasus25l,43,41,276.5,T-,12,48,6.9,11.3,LeftbankoftheAksautriver,"Solodovnikov,G.M.",1992,"Izv.,EarthPhys.(Eng.Trans.)",28,718-722,&nbsp;,,85
1224,NorthCaucasus26l,43,41,276.5,T-,5,43,6.7,10.6,LeftbankoftheAksautriver,"Solodovnikov,G.M.",1992,"Izv.,EarthPhys.(Eng.Trans.)",28,718-722,&nbsp;,,85
1225,NorthCaucasus27l,43,41,276.5,WB,10,47,9.5,11.6,LeftbankoftheAksautriver,"Solodovnikov,G.M.",1992,"Izv.,EarthPhys.(Eng.Trans.)",28,718-722,&nbsp;,,85
1226,NorthCaucasus28l,43,41,276.5,WB,10,45,6.3,11.3,LeftbankoftheAksautriver,"Solodovnikov,G.M.",1992,"Izv.,EarthPhys.(Eng.Trans.)",28,718-722,&nbsp;,,85
1227,NorthCaucasus29l,43,41,276.5,WB,6,46,7.3,10.7,LeftbankoftheAksautriver,"Solodovnikov,G.M.",1992,"Izv.,EarthPhys.(Eng.Trans.)",28,718-722,&nbsp;,,85
1228,NorthCaucasus30l,43,41,276.5,WB,13,46,3.6,11.4,LeftbankoftheAksautriver,"Solodovnikov,G.M.",1992,"Izv.,EarthPhys.(Eng.Trans.)",28,718-722,&nbsp;,,85
1229,NorthCaucasus31l,43,41,276.5,T-,14,47,3.7,11.6,LeftbankoftheAksautriver,"Solodovnikov,G.M.",1992,"Izv.,EarthPhys.(Eng.Trans.)",28,718-722,&nbsp;,,85
1230,NorthCaucasus32l,43,41,276.5,WB,13,49,3.6,11.6,LeftbankoftheAksautriver,"Solodovnikov,G.M.",1992,"Izv.,EarthPhys.(Eng.Trans.)",28,718-722,&nbsp;,,85
1231,NorthCaucasus33l,43,41,276.5,T-,7,47,5.3,11.7,LeftbankoftheAksautriver,"Solodovnikov,G.M.",1992,"Izv.,EarthPhys.(Eng.Trans.)",28,718-722,&nbsp;,,85
1232,NorthCaucasus34l,43,41,276.5,T-,18,47,4.2,11.3,LeftbankoftheAksautriver,"Solodovnikov,G.M.",1992,"Izv.,EarthPhys.(Eng.Trans.)",28,718-722,&nbsp;,,85
1233,NorthCaucasus35l,43,41,276.5,T-,8,47,5.7,11.1,LeftbankoftheAksautriver,"Solodovnikov,G.M.",1992,"Izv.,EarthPhys.(Eng.Trans.)",28,718-722,&nbsp;,,85
1234,NorthCaucasus36l,43,41,276.5,WB,10,46,6.3,10.8,LeftbankoftheAksautriver,"Solodovnikov,G.M.",1992,"Izv.,EarthPhys.(Eng.Trans.)",28,718-722,&nbsp;,,85
1235,NorthCaucasus37l,43,41,276.5,WB,4,48,4,12.2,LeftbankoftheAksautriver,"Solodovnikov,G.M.",1992,"Izv.,EarthPhys.(Eng.Trans.)",28,718-722,&nbsp;,,85
1236,NorthCaucasus38l,43,41,276.5,T-,6,46,4.9,9.9,LeftbankoftheAksautriver,"Solodovnikov,G.M.",1992,"Izv.,EarthPhys.(Eng.Trans.)",28,718-722,&nbsp;,,85
1237,NorthCaucasus39l,43,41,276.5,T-,6,44,2.4,10.8,LeftbankoftheAksautriver,"Solodovnikov,G.M.",1992,"Izv.,EarthPhys.(Eng.Trans.)",28,718-722,&nbsp;,,85
1238,NorthCaucasus40l,43,41,276.5,WB,8,48,5.7,12.2,LeftbankoftheAksautriver,"Solodovnikov,G.M.",1992,"Izv.,EarthPhys.(Eng.Trans.)",28,718-722,&nbsp;,,85
107,NCauc01,43,42,276.5,T-,2,16,1.4,3.6,&nbsp;,"Bol&#39;shakov,A.S.,Solodovnikov,G.M.,Vinogradov,Y.K.",1989,"Izv.,EarthPhys.(Eng.Trans.)",25,70-78,&nbsp;,,8
108,NCauc02,43,42,276.5,T-,5,16,2.2,3.9,&nbsp;,"Bol&#39;shakov,A.S.,Solodovnikov,G.M.,Vinogradov,Y.K.",1989,"Izv.,EarthPhys.(Eng.Trans.)",25,70-78,&nbsp;,,8
109,NCauc03,43,42,276.5,T-,7,18,2.6,3.8,&nbsp;,"Bol&#39;shakov,A.S.,Solodovnikov,G.M.,Vinogradov,Y.K.",1989,"Izv.,EarthPhys.(Eng.Trans.)",25,70-78,&nbsp;,,8
110,NCauc04,43,42,276.5,T-,15,17,3.9,3.9,&nbsp;,"Bol&#39;shakov,A.S.,Solodovnikov,G.M.,Vinogradov,Y.K.",1989,"Izv.,EarthPhys.(Eng.Trans.)",25,70-78,&nbsp;,,8
111,NCauc05,43,42,276.5,T-,27,20,5.2,4.5,&nbsp;,"Bol&#39;shakov,A.S.,Solodovnikov,G.M.,Vinogradov,Y.K.",1989,"Izv.,EarthPhys.(Eng.Trans.)",25,70-78,&nbsp;,,8
112,NCauc06,43,42,276.5,T-,17,21,4.1,4.9,&nbsp;,"Bol&#39;shakov,A.S.,Solodovnikov,G.M.,Vinogradov,Y.K.",1989,"Izv.,EarthPhys.(Eng.Trans.)",25,70-78,&nbsp;,,8
113,NCauc07,43,42,276.5,T-,11,20,3.3,4.7,&nbsp;,"Bol&#39;shakov,A.S.,Solodovnikov,G.M.,Vinogradov,Y.K.",1989,"Izv.,EarthPhys.(Eng.Trans.)",25,70-78,&nbsp;,,8
114,NCauc08,43,42,276.5,T-,15,21,3.9,5,&nbsp;,"Bol&#39;shakov,A.S.,Solodovnikov,G.M.,Vinogradov,Y.K.",1989,"Izv.,EarthPhys.(Eng.Trans.)",25,70-78,&nbsp;,,8
115,NCauc09,43,42,276.5,T-,11,22,3.3,5.4,&nbsp;,"Bol&#39;shakov,A.S.,Solodovnikov,G.M.,Vinogradov,Y.K.",1989,"Izv.,EarthPhys.(Eng.Trans.)",25,70-78,&nbsp;,,8
116,NCauc10,43,42,276.5,T-,15,18,3.9,4.5,&nbsp;,"Bol&#39;shakov,A.S.,Solodovnikov,G.M.,Vinogradov,Y.K.",1989,"Izv.,EarthPhys.(Eng.Trans.)",25,70-78,&nbsp;,,8
117,NCauc11,43,42,276.5,T-,30,15,5.5,3.4,&nbsp;,"Bol&#39;shakov,A.S.,Solodovnikov,G.M.,Vinogradov,Y.K.",1989,"Izv.,EarthPhys.(Eng.Trans.)",25,70-78,&nbsp;,,8
118,NCauc12,43,42,276.5,T-,22,22,4.7,5.1,&nbsp;,"Bol&#39;shakov,A.S.,Solodovnikov,G.M.,Vinogradov,Y.K.",1989,"Izv.,EarthPhys.(Eng.Trans.)",25,70-78,&nbsp;,,8
119,NCauc13,43,42,276.5,T-,13,14,3.6,3.4,&nbsp;,"Bol&#39;shakov,A.S.,Solodovnikov,G.M.,Vinogradov,Y.K.",1989,"Izv.,EarthPhys.(Eng.Trans.)",25,70-78,&nbsp;,,8
120,NCauc14,43,42,276.5,T-,13,13,3.6,3.2,&nbsp;,"Bol&#39;shakov,A.S.,Solodovnikov,G.M.,Vinogradov,Y.K.",1989,"Izv.,EarthPhys.(Eng.Trans.)",25,70-78,&nbsp;,,8
121,NCauc15,43,42,276.5,T-,7,13,2.6,3.3,&nbsp;,"Bol&#39;shakov,A.S.,Solodovnikov,G.M.,Vinogradov,Y.K.",1989,"Izv.,EarthPhys.(Eng.Trans.)",25,70-78,&nbsp;,,8
122,NCauc16,43,42,276.5,T-,12,14,3.5,3.3,&nbsp;,"Bol&#39;shakov,A.S.,Solodovnikov,G.M.,Vinogradov,Y.K.",1989,"Izv.,EarthPhys.(Eng.Trans.)",25,70-78,&nbsp;,,8
123,NCauc17,43,42,276.5,T-,7,13,2.6,3.1,&nbsp;,"Bol&#39;shakov,A.S.,Solodovnikov,G.M.,Vinogradov,Y.K.",1989,"Izv.,EarthPhys.(Eng.Trans.)",25,70-78,&nbsp;,,8
124,NCauc18,43,42,276.5,T-,2,13,1.4,3.2,&nbsp;,"Bol&#39;shakov,A.S.,Solodovnikov,G.M.,Vinogradov,Y.K.",1989,"Izv.,EarthPhys.(Eng.Trans.)",25,70-78,&nbsp;,,8
125,NCauc19,43,42,276.5,T-,8,14,2.8,3.2,&nbsp;,"Bol&#39;shakov,A.S.,Solodovnikov,G.M.,Vinogradov,Y.K.",1989,"Izv.,EarthPhys.(Eng.Trans.)",25,70-78,&nbsp;,,8
126,NCauc20,43,42,276.5,T-,9,12,3,2.9,&nbsp;,"Bol&#39;shakov,A.S.,Solodovnikov,G.M.,Vinogradov,Y.K.",1989,"Izv.,EarthPhys.(Eng.Trans.)",25,70-78,&nbsp;,,8
127,NCauc21,43,42,276.5,T-,3,13,1.7,3.2,&nbsp;,"Bol&#39;shakov,A.S.,Solodovnikov,G.M.,Vinogradov,Y.K.",1989,"Izv.,EarthPhys.(Eng.Trans.)",25,70-78,&nbsp;,,8
128,NCauc22,43,42,276.5,T-,6,13,2.4,3.3,&nbsp;,"Bol&#39;shakov,A.S.,Solodovnikov,G.M.,Vinogradov,Y.K.",1989,"Izv.,EarthPhys.(Eng.Trans.)",25,70-78,&nbsp;,,8
129,NCauc23,43,42,276.5,T-,3,13,3.5,3.2,&nbsp;,"Bol&#39;shakov,A.S.,Solodovnikov,G.M.,Vinogradov,Y.K.",1989,"Izv.,EarthPhys.(Eng.Trans.)",25,70-78,&nbsp;,,8
1799,LN01,49.9,11.8,277.5,T+,4,10.7,2.9,2.4,&nbsp;,"Thomas,D.N.,Rolph,T.C.,Friel,D.F.",1997,Geophys.J.Int.,130,257-265,&nbsp;,,128
1800,SR01,49.9,12,277.5,T+,4,7.3,0.6,1.9,&nbsp;,"Thomas,D.N.,Rolph,T.C.,Friel,D.F.",1997,Geophys.J.Int.,130,257-265,&nbsp;,,128
1801,SR02,49.9,12,277.5,T+,4,18,3.4,4.6,&nbsp;,"Thomas,D.N.,Rolph,T.C.,Friel,D.F.",1997,Geophys.J.Int.,130,257-265,&nbsp;,,128
908,D1,50.7,-3.3,279,S,4,26.6,0.7,6.4,&nbsp;,"Senanayake,W.E.,McElhinny,M.W.",1983,J.Geophys.,52,85-96,&nbsp;,,68
909,D3,50.7,-3.3,279,S,2,18.1,1.8,4.3,&nbsp;,"Senanayake,W.E.,McElhinny,M.W.",1983,J.Geophys.,52,85-96,&nbsp;,,68
910,D4,50.7,-3.3,279,S,2,16.5,2.2,4,&nbsp;,"Senanayake,W.E.,McElhinny,M.W.",1983,J.Geophys.,52,85-96,&nbsp;,,68
911,D5,50.7,-3.3,279,S,4,18.7,1,4.5,&nbsp;,"Senanayake,W.E.,McElhinny,M.W.",1983,J.Geophys.,52,85-96,&nbsp;,,68
912,H1,50.7,-3.3,279,S,2,18.6,0.7,4.5,&nbsp;,"Senanayake,W.E.,McElhinny,M.W.",1983,J.Geophys.,52,85-96,&nbsp;,,68
913,H2,50.7,-3.3,279,S,4,20.2,0.5,4.8,&nbsp;,"Senanayake,W.E.,McElhinny,M.W.",1983,J.Geophys.,52,85-96,&nbsp;,,68
914,H3,50.7,-3.3,279,S,1,19.8,&nbsp;,4.8,&nbsp;,"Senanayake,W.E.,McElhinny,M.W.",1983,J.Geophys.,52,85-96,&nbsp;,,68
915,H4,50.7,-3.3,279,S,2,18.4,0.2,4.4,&nbsp;,"Senanayake,W.E.,McElhinny,M.W.",1983,J.Geophys.,52,85-96,&nbsp;,,68
916,K1,50.7,-3.3,279,S,2,29.1,0.9,7,&nbsp;,"Senanayake,W.E.,McElhinny,M.W.",1983,J.Geophys.,52,85-96,&nbsp;,,68
917,K2,50.7,-3.3,279,S,2,28.2,1.2,6.8,&nbsp;,"Senanayake,W.E.,McElhinny,M.W.",1983,J.Geophys.,52,85-96,&nbsp;,,68
918,K3,50.7,-3.3,279,S,2,32.3,3.1,7.8,&nbsp;,"Senanayake,W.E.,McElhinny,M.W.",1983,J.Geophys.,52,85-96,&nbsp;,,68
919,K4,50.7,-3.3,279,S,4,47.5,1.1,11.4,&nbsp;,"Senanayake,W.E.,McElhinny,M.W.",1983,J.Geophys.,52,85-96,&nbsp;,,68
920,K5,50.7,-3.3,279,S,4,33.3,2.8,8,&nbsp;,"Senanayake,W.E.,McElhinny,M.W.",1983,J.Geophys.,52,85-96,&nbsp;,,68
921,K6,50.7,-3.3,279,S,4,37.2,1.2,9,&nbsp;,"Senanayake,W.E.,McElhinny,M.W.",1983,J.Geophys.,52,85-96,&nbsp;,,68
922,N1,50.7,-3.3,279,S,1,12.9,&nbsp;,3.1,&nbsp;,"Senanayake,W.E.,McElhinny,M.W.",1983,J.Geophys.,52,85-96,&nbsp;,,68
923,N3,50.7,-3.3,279,S,2,10.2,0.6,2.5,&nbsp;,"Senanayake,W.E.,McElhinny,M.W.",1983,J.Geophys.,52,85-96,&nbsp;,,68
924,N4,50.7,-3.3,279,S,1,7.1,&nbsp;,1.7,&nbsp;,"Senanayake,W.E.,McElhinny,M.W.",1983,J.Geophys.,52,85-96,&nbsp;,,68
925,P1,50.7,-3.3,279,S,2,24.3,0.4,5.9,&nbsp;,"Senanayake,W.E.,McElhinny,M.W.",1983,J.Geophys.,52,85-96,&nbsp;,,68
926,P2,50.7,-3.3,279,S,1,32.4,&nbsp;,7.8,&nbsp;,"Senanayake,W.E.,McElhinny,M.W.",1983,J.Geophys.,52,85-96,&nbsp;,,68
927,P3,50.7,-3.3,279,S,2,37.8,0.8,9.1,&nbsp;,"Senanayake,W.E.,McElhinny,M.W.",1983,J.Geophys.,52,85-96,&nbsp;,,68
928,P4,50.7,-3.3,279,S,2,44.2,0.7,10.6,&nbsp;,"Senanayake,W.E.,McElhinny,M.W.",1983,J.Geophys.,52,85-96,&nbsp;,,68
130,Uzbek01,41,70,280,T-,11,35,3.3,7.2,&nbsp;,"Bol&#39;shakov,A.S.,Solodovnikov,G.M.,Vinogradov,Y.K.",1989,"Izv.,EarthPhys.(Eng.Trans.)",25,70-78,&nbsp;,,8
131,Uzbek02,41,70,280,T-,13,35,3.6,7.1,&nbsp;,"Bol&#39;shakov,A.S.,Solodovnikov,G.M.,Vinogradov,Y.K.",1989,"Izv.,EarthPhys.(Eng.Trans.)",25,70-78,&nbsp;,,8
132,Uzbek03,41,70,280,T-,20,34,8.9,7,&nbsp;,"Bol&#39;shakov,A.S.,Solodovnikov,G.M.,Vinogradov,Y.K.",1989,"Izv.,EarthPhys.(Eng.Trans.)",25,70-78,&nbsp;,,8
133,Uzbek04,41,70,280,T-,13,37,3.6,8.3,&nbsp;,"Bol&#39;shakov,A.S.,Solodovnikov,G.M.,Vinogradov,Y.K.",1989,"Izv.,EarthPhys.(Eng.Trans.)",25,70-78,&nbsp;,,8
134,Uzbek05,41,70,280,T-,12,33,3.5,7.4,&nbsp;,"Bol&#39;shakov,A.S.,Solodovnikov,G.M.,Vinogradov,Y.K.",1989,"Izv.,EarthPhys.(Eng.Trans.)",25,70-78,&nbsp;,,8
135,Uzbek06,41,70,280,T-,14,35,3.7,7.3,&nbsp;,"Bol&#39;shakov,A.S.,Solodovnikov,G.M.,Vinogradov,Y.K.",1989,"Izv.,EarthPhys.(Eng.Trans.)",25,70-78,&nbsp;,,8
136,Uzbek07,41,70,280,T-,12,34,3.5,7.3,&nbsp;,"Bol&#39;shakov,A.S.,Solodovnikov,G.M.,Vinogradov,Y.K.",1989,"Izv.,EarthPhys.(Eng.Trans.)",25,70-78,&nbsp;,,8
137,Uzbek08,41,70,280,T-,13,29,3.6,6.3,&nbsp;,"Bol&#39;shakov,A.S.,Solodovnikov,G.M.,Vinogradov,Y.K.",1989,"Izv.,EarthPhys.(Eng.Trans.)",25,70-78,&nbsp;,,8
804,8,56,-75,285,T-,2,26.2,8.8,6.8,MeanFcalculatedbasedonsimilarrocktypeandage,"Schwarz,E.J.,Symons,D.T.A.",1969,Phys.EarthPlanet.Interiors,2,18-Nov,&nbsp;,,65
